"","data.list.id","title","date.created","rw.url","country"
"58","606591","Program Manager Partners (National Position)",2013-10-03,"http://reliefweb.int/node/606591","Syria"
"59","606586","Deputy Monitoring and Evaluation Manager (National Position)",2013-10-03,"http://reliefweb.int/node/606586","Syria"
"60","606584","Deputy Programme Manager (National Position)",2013-10-03,"http://reliefweb.int/node/606584","Syria"
"61","606382","Emergency WASH Manager - Syria",2013-10-02,"http://reliefweb.int/node/606382","Syria"
"62","606376","Emergency WASH Manager - Syria",2013-10-02,"http://reliefweb.int/node/606376","Syria"
"63","606032","Head of Mission - North Syria- Handicap International- (DAU)",2013-10-01,"http://reliefweb.int/node/606032","Syria"
"64","604871","Emergency Response Manager – Syria humanitarian crisis",2013-09-26,"http://reliefweb.int/node/604871","Syria"
"65","604870","Emergency Response Manager – Syria humanitarian crisis",2013-09-26,"http://reliefweb.int/node/604870","Syria"
"66","604869","Emergency Response Manager – Syria humanitarian crisis",2013-09-26,"http://reliefweb.int/node/604869","Syria"
"67","604347","Country Finance Director",2013-09-24,"http://reliefweb.int/node/604347","Syria"
"68","602100","Relief Program Coordinators for mission in Syria /Turkey",2013-09-13,"http://reliefweb.int/node/602100","Syria"
"69","600616","A Distribution Program Manager in Syria.",2013-09-06,"http://reliefweb.int/node/600616","Syria"
"70","599154","Project Managers / Coordinators WASH",2013-08-30,"http://reliefweb.int/node/599154","Syria"
"71","597638","Emergency Coordinator",2013-08-23,"http://reliefweb.int/node/597638","Syria"
"72","596900","Mental Health and Psychosocial Officer  13-121",2013-08-20,"http://reliefweb.int/node/596900","Syria"
"73","595567","Donor Compliance Officer - Syria",2013-08-14,"http://reliefweb.int/node/595567","Syria"
"74","595019","Country Director",2013-08-12,"http://reliefweb.int/node/595019","Syria"
"75","593964","Digital Media Officer - Syria",2013-08-06,"http://reliefweb.int/node/593964","Syria"
"76","593967","Senior Editor - Syria",2013-08-06,"http://reliefweb.int/node/593967","Syria"
"77","593985","Consultant for Syria Food Security Assessment (based in Turkey) with GOAL",2013-08-06,"http://reliefweb.int/node/593985","Syria"
"78","594013","Accountant",2013-08-06,"http://reliefweb.int/node/594013","Syria"
"79","593969","Translator",2013-08-06,"http://reliefweb.int/node/593969","Syria"
"80","594028","Budget Officer",2013-08-06,"http://reliefweb.int/node/594028","Syria"
"81","594031","Human Resources Manager",2013-08-06,"http://reliefweb.int/node/594031","Syria"
"82","594053","Financial Reporter",2013-08-06,"http://reliefweb.int/node/594053","Syria"
"83","594060","Payroll Officer",2013-08-06,"http://reliefweb.int/node/594060","Syria"
"84","593775","Finance Officer - Syria",2013-08-05,"http://reliefweb.int/node/593775","Syria"
"85","593774","Project Coordinator - Syria",2013-08-05,"http://reliefweb.int/node/593774","Syria"
"86","593375","County Director - Syria",2013-08-02,"http://reliefweb.int/node/593375","Syria"
"87","593374","Programme Logistician – Syria",2013-08-02,"http://reliefweb.int/node/593374","Syria"
"88","593372","Vector Control Programme Co-ordinator – Syrian Crises",2013-08-02,"http://reliefweb.int/node/593372","Syria"
"89","592974","Security Advisor (m/f) in Syria/Turkey",2013-08-01,"http://reliefweb.int/node/592974","Syria"
"90","592512","EMERGENCY RELIEF PROGRAMME (ERP) COORDINATOR",2013-07-30,"http://reliefweb.int/node/592512","Syria"
"91","591714","Team Leader -  Enhancement of the Business Environment",2013-07-26,"http://reliefweb.int/node/591714","Syria"
"92","590858","Call for Experts  Business Enabling Environment",2013-07-23,"http://reliefweb.int/node/590858","Syria"
"93","590054","A Medical Coordinator in Syria.",2013-07-18,"http://reliefweb.int/node/590054","Syria"
"94","590055","A Health Program Manager in Syria.",2013-07-18,"http://reliefweb.int/node/590055","Syria"
"95","589745","An Education Program Manager in Syria.",2013-07-17,"http://reliefweb.int/node/589745","Syria"
"96","587072","Children in Emergencies Manager, WV Response to Syrian Refugee Crisis",2013-07-05,"http://reliefweb.int/node/587072","Syria"
"97","587069","Health and Nutrition Manager, WV Response to Syrian Refugee Crisis",2013-07-05,"http://reliefweb.int/node/587069","Syria"
"98","587286","A Grants Officer in Syria.",2013-07-05,"http://reliefweb.int/node/587286","Syria"
"99","587287","A Head of Mission in Syria.",2013-07-05,"http://reliefweb.int/node/587287","Syria"
"100","587145","Country Director",2013-07-04,"http://reliefweb.int/node/587145","Syria"
"101","586955","Mental Health and Psychosocial Officer  13-121",2013-07-04,"http://reliefweb.int/node/586955","Syria"
"102","586900","Program Coordinator- Syria  13-271",2013-07-03,"http://reliefweb.int/node/586900","Syria"
"103","586235","Country Health Director",2013-07-01,"http://reliefweb.int/node/586235","Syria"
"104","585837","County Director - Syria",2013-06-28,"http://reliefweb.int/node/585837","Syria"
"105","585835","Programme Logistician - Syria",2013-06-28,"http://reliefweb.int/node/585835","Syria"
"106","585799","Mission Coordinator Syria M/F",2013-06-28,"http://reliefweb.int/node/585799","Syria"
